200
145	166
147	155
147	173
147	176
147	178
148	174
148	186
149	154
149	195
150	164
150	173
151	162
151	181
152	160
152	184
154	166
154	169
154	174
155	163
155	166
155	179
155	193
156	162
156	173
156	188
156	195
157	194
157	196
158	163
158	192
158	197
159	176
159	187
160	167
160	172
161	193
163	172
163	176
163	192
164	180
165	168
166	174
167	184
167	199
168	169
168	183
168	191
169	179
169	198
173	180
175	183
175	196
176	190
179	190
191	192
191	193
192	198
